"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TangWen2: <U+7F8E><U+5F0F><U+7206><U+6599><U+9769><U+547D><U+518D><U+6380><U+8D77><U+9AD8><U+6F6E>:<U+7F8E><U+56FD><U+53F8><U+6CD5><U+90E8><U+516C><U+5E03><U+5965><U+5DF4><U+9A6C>2012<U+5E74><U+8FDE><U+4EFB><U+7ADE><U+9009><U+65F6><U+63A5><U+53D7><U+9A6C><U+6765><U+897F><U+4E9A><U+5546><U+4EBA><U+5218><U+7279><U+5DE6>Jho Low<U+7684><U+8D5E><U+52A9>2160<U+4E07>,<U+6B64><U+4EBA><U+76EE><U+524D><U+6B63><U+5728><U+88AB><U+7F8E><U+56FD><U+53F8><U+6CD5><U+90E8><U+901A><U+7F09><U+3010><U+574A><U+95F4><U+6D41><U+4F20>Jho Low<U+662F><U+4E2D><U+56FD><U+8B66><U+5BDF><U+5934><U+5B50><U+7684><U+79C1><U+751F><U+5B50>,<U+76EE><U+524D><U+8EB2><U+5728><U+8B66><U+5BDF><U+5934><U+5B50><U+7684><U+5730><U+76D8><U+3011>https://t.co/Y6N…",FALSE,0,NA,2019-09-29 04:09:18,FALSE,NA,"1178159791874723840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pawel84994306",352,TRUE,FALSE,NA,NA
"RT @MohammadDadash8: #restart_opposition
#RestartMIGA 
#NancyPelosi 
#realDonaldTrump 
#RestarLeader https://t.co/agBfTZjBrX",FALSE,0,NA,2019-09-29 04:08:47,FALSE,NA,"1178159661242912770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PersiaSayeh",17,TRUE,FALSE,NA,NA
"#realDonaldTrump Your Tweets are so laden with BULLSHIT that even your Tweets can’t sustain! https://t.co/M9LeCypvT0",FALSE,0,NA,2019-09-29 04:08:02,FALSE,NA,"1178159474642522112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ximenez45",0,FALSE,FALSE,NA,NA
"#realGeorgeWashington: “I cannot tell a lie.”

#realDonaldTrump: “I cannot tell the truth.”",FALSE,0,NA,2019-09-29 03:58:03,FALSE,NA,"1178156960337813504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RichTanenbaum",0,FALSE,FALSE,NA,NA
"@ewarren I hope #realDonaldTrump sees this!  I’m sure he could use a good laugh today!! #Trump2020LandslideVictory It’s already done! <U+0001F389><U+2764><U+FE0F><U+0001F525><U+0001F1FA><U+0001F1F8>",FALSE,1,"ewarren",2019-09-29 03:54:32,FALSE,"1178103486053076992","1178156078992936960","357606935","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimswaim1",0,FALSE,FALSE,NA,NA
"@realDonaldTrump You sound scared... Winter is coming!!! #ImpeachTrump #GOPCULT #GOPCorruption #GOPCULT… https://t.co/2I9Q9baWWH",FALSE,1,"realDonaldTrump",2019-09-29 03:52:35,TRUE,"1178055467987275776","1178155587189772289","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yonex1us",0,FALSE,FALSE,NA,NA
"RT @Bluepopcorn8: Former NSA Chief Of Staff Fred Fleitz Questions If Whistleblower Had Help From Congressional Democrats In Crafting Compla…",FALSE,0,NA,2019-09-29 03:40:56,FALSE,NA,"1178152655824121857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartinStarshine",41,TRUE,FALSE,NA,NA
"Everything You Missed From The 3rd Dem Debate https://t.co/RNYr1fTOLC The very best in the debates. @cspanwj… https://t.co/JxHpgN7JmQ",FALSE,0,NA,2019-09-29 03:40:10,TRUE,NA,"1178152463469338624",NA,"<a href=""http://sinproject.net/tweecha"" rel=""nofollow"">Tweecha Lite</a>","No_Democrats",0,FALSE,FALSE,NA,NA
"""Gutfeld on the media's manipulation of the Ukraine story""  https://t.co/4ahD1UNPIc  @CSPANWJ  @realDonaldTrump… https://t.co/xaqKPEz6pE",FALSE,0,NA,2019-09-29 03:39:14,TRUE,NA,"1178152226109509635",NA,"<a href=""http://sinproject.net/tweecha"" rel=""nofollow"">Tweecha Lite</a>","No_Democrats",0,FALSE,FALSE,NA,NA
"""Hannity: Transcript shows no misconduct whatsoever""  https://t.co/QjTB4oBLLc  @realDonaldTrump @CSPANWJ #TLOT… https://t.co/I9A8s9bs9e",FALSE,0,NA,2019-09-29 03:38:21,TRUE,NA,"1178152002498502656",NA,"<a href=""http://sinproject.net/tweecha"" rel=""nofollow"">Tweecha Lite</a>","No_Democrats",0,FALSE,FALSE,NA,NA
"RT @jazminasaavedra: #realDonaldTrump #Latinosfortrump #trump2020 https://t.co/G5TbZFEika",FALSE,0,NA,2019-09-29 03:38:03,FALSE,NA,"1178151929781870592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WILLIAMBARRIGR8",2,TRUE,FALSE,NA,NA
"Post your company videos on https://t.co/IpfNvYzqip #ad #wsj #nytimes #reuters #bloomberg #forbes #newyork… https://t.co/csKorcfL7R",FALSE,2,NA,2019-09-29 03:38:01,TRUE,NA,"1178151919967191042",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ssnnashvile",0,FALSE,FALSE,NA,NA
"RT @jazminasaavedra: #realDonaldTrump #Latinosfortrump #MAGA https://t.co/9XpzJBJOwJ",FALSE,0,NA,2019-09-29 03:37:42,FALSE,NA,"1178151841332436993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WILLIAMBARRIGR8",2,TRUE,FALSE,NA,NA
"""DISRESPECTFUL Reporter CONFRONTS President Trump, Instantly regrets it""  https://t.co/3zklfeP6K8 @CSPANWJ… https://t.co/2TviJSrdE2",FALSE,0,NA,2019-09-29 03:35:14,TRUE,NA,"1178151218121756672",NA,"<a href=""http://sinproject.net/tweecha"" rel=""nofollow"">Tweecha Lite</a>","No_Democrats",0,FALSE,FALSE,NA,NA
"You need to play to win! You have no right to complain if you do not make the effort to vote. 401.1 days.… https://t.co/gDPnsyh2cI",FALSE,0,NA,2019-09-29 03:34:30,TRUE,NA,"1178151036931973121",NA,"<a href=""http://www.jcshost.net"" rel=""nofollow"">JazerDailyTweet</a>","jazer313",0,FALSE,FALSE,NA,NA
"Next Vote day in 401.1 days. #DumpTrump #realDonaldTrump #faketweets #cnn",FALSE,0,NA,2019-09-29 03:34:30,FALSE,NA,"1178151036055408640",NA,"<a href=""http://www.jcshost.net"" rel=""nofollow"">JazerDailyTweet</a>","jazer313",0,FALSE,FALSE,NA,NA
"In 401.1 days citizens will vote and will #DumpTrump #realDonaldTrump #faketweets #cnn",FALSE,0,NA,2019-09-29 03:34:30,FALSE,NA,"1178151035178815488",NA,"<a href=""http://www.jcshost.net"" rel=""nofollow"">JazerDailyTweet</a>","jazer313",0,FALSE,FALSE,NA,NA
"Trump is a dangerous president, we #NeedToImpeach him now! Join me by signing the petition: https://t.co/jahlRRsia7… https://t.co/MK4e5viPwE",FALSE,0,NA,2019-09-29 03:34:30,TRUE,NA,"1178151034209931264",NA,"<a href=""http://www.jcshost.net"" rel=""nofollow"">JazerDailyTweet</a>","jazer313",0,FALSE,FALSE,NA,NA
"Join @impeachdtnow + @FSFP + @Roots_Action to impeach Trump! at https://t.co/Wko8QqCcYQ 401.1 #DumpTrump #realDonaldTrump #faketweets #cnn",FALSE,0,NA,2019-09-29 03:34:29,FALSE,NA,"1178151033240993793",NA,"<a href=""http://www.jcshost.net"" rel=""nofollow"">JazerDailyTweet</a>","jazer313",0,FALSE,FALSE,NA,NA
"Please GOD do not punish us because of  ignorant #trump we will fire him in 401.1 days and we will never allow a mo… https://t.co/BANj0R3WSV",FALSE,0,NA,2019-09-29 03:34:29,TRUE,NA,"1178151032288894978",NA,"<a href=""http://www.jcshost.net"" rel=""nofollow"">JazerDailyTweet</a>","jazer313",0,FALSE,FALSE,NA,NA
"Love your country and be vigilant, do what's right, and do not let the #trump wave make you bad. In 401.1 days Amer… https://t.co/vlUFnCE9ot",FALSE,0,NA,2019-09-29 03:34:29,TRUE,NA,"1178151031324254208",NA,"<a href=""http://www.jcshost.net"" rel=""nofollow"">JazerDailyTweet</a>","jazer313",0,FALSE,FALSE,NA,NA
"Poor and sick?May God be with you,in the future do not waste your vote,your vote is a matter of life and death. In… https://t.co/9MaanOZrhm",FALSE,0,NA,2019-09-29 03:34:29,TRUE,NA,"1178151030342737920",NA,"<a href=""http://www.jcshost.net"" rel=""nofollow"">JazerDailyTweet</a>","jazer313",0,FALSE,FALSE,NA,NA
"In 401.1 days citizens will vote and America will be great again,until then may God save and bless the USA!… https://t.co/e8zvKT3UhJ",FALSE,0,NA,2019-09-29 03:34:28,TRUE,NA,"1178151029000593408",NA,"<a href=""http://www.jcshost.net"" rel=""nofollow"">JazerDailyTweet</a>","jazer313",0,FALSE,FALSE,NA,NA
"""Lou Dobbs 9/25/19 | Breaking Fox News Septem­b­e­r 25, 2019""  https://t.co/bR6i9uZpId  @CSPANWJ  @realDonaldTrump… https://t.co/qd03vjK9cJ",FALSE,0,NA,2019-09-29 03:34:12,TRUE,NA,"1178150961283506176",NA,"<a href=""http://sinproject.net/tweecha"" rel=""nofollow"">Tweecha Lite</a>","No_Democrats",0,FALSE,FALSE,NA,NA
"""House Republicans blast Dems' impeachment inquiry in fiery press conference""  https://t.co/eRf92mCYNo… https://t.co/qZKYfhnPqb",FALSE,0,NA,2019-09-29 03:33:28,TRUE,NA,"1178150774469251072",NA,"<a href=""http://sinproject.net/tweecha"" rel=""nofollow"">Tweecha Lite</a>","No_Democrats",0,FALSE,FALSE,NA,NA
"""Trump comments on Ukraine phone call: There was no pressure""  https://t.co/woXG4uQsGQ  @CSPANWJ  @realDonaldTrump… https://t.co/GeO4Cd8tjS",FALSE,0,NA,2019-09-29 03:32:26,TRUE,NA,"1178150517207437313",NA,"<a href=""http://sinproject.net/tweecha"" rel=""nofollow"">Tweecha Lite</a>","No_Democrats",0,FALSE,FALSE,NA,NA
"""Tucker: Democrats pin their hopes on flimsy 'evidence'""  https://t.co/TvbFSKOHfy  @CSPANWJ  @realDonaldTrump… https://t.co/idz4PvGtWi",FALSE,0,NA,2019-09-29 03:31:39,TRUE,NA,"1178150319831826432",NA,"<a href=""http://sinproject.net/tweecha"" rel=""nofollow"">Tweecha Lite</a>","No_Democrats",0,FALSE,FALSE,NA,NA
"RT @TimeforTruth16: DOUBLE STANDARD:  Obama Administration asked Ukraine to investigate Paul Manafort https://t.co/7CpuH5KzZh #realDonaldTr…",FALSE,0,NA,2019-09-29 03:31:11,FALSE,NA,"1178150200168402944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berniev1960",8,TRUE,FALSE,NA,NA
"""Trump press conference: I didn't threaten anybody, Democrats did""  https://t.co/amBZ2pZoAy  @CSPANWJ… https://t.co/91lHZDdmXS",FALSE,0,NA,2019-09-29 03:30:58,TRUE,NA,"1178150145701154816",NA,"<a href=""http://sinproject.net/tweecha"" rel=""nofollow"">Tweecha Lite</a>","No_Democrats",0,FALSE,FALSE,NA,NA
"RT @SteveWi04060820: #BeefProducers are not asking for hand outs.   We are just asking for #FairCattleMarkets so we can continue to provide…",FALSE,0,NA,2019-09-29 03:30:38,FALSE,NA,"1178150061257048065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leevandyke9",11,TRUE,FALSE,NA,NA
"Final round  Please vote for me on facebook https://t.co/eMRw8XwBtK #MaximMag #ad #wsj #nytimes #forbes #newyork… https://t.co/SaniUMDzFy",FALSE,0,NA,2019-09-29 03:30:01,TRUE,NA,"1178149909125615621",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","aheadsocially",0,FALSE,FALSE,NA,NA
"@TeaPainUSA Bahaaaaaaaa #realDonaldTrump 
You are a joke. Everyrhing you think say and do......is a joke!
<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>",FALSE,0,"TeaPainUSA",2019-09-29 03:25:42,FALSE,"1178014160879280129","1178148820846292993","2421067430","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustResiznTrump",0,FALSE,FALSE,NA,NA
"@RudyGiuliani Really #RudyGiuliani? It’s your very own #realDonaldTrump that has caused the problem since 2015/2016… https://t.co/sgZ2PDpwzh",FALSE,0,"RudyGiuliani",2019-09-29 03:24:14,TRUE,"1178106375957811200","1178148451948912641","770781940341288960","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Faith_Reaper",0,FALSE,FALSE,NA,NA
"Time to return an AMERICAN to the Oval Office! 
The RUSKIE just didn't work out.

#Somerville #Boston #NewYork #GOP… https://t.co/IcGhr25UFM",FALSE,0,NA,2019-09-29 03:23:30,TRUE,NA,"1178148268825546752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SomervilleScene",0,FALSE,FALSE,NA,NA
"Being young is a crime to Hong Kong police.
https://t.co/bczbYKRCXb
#hkpolicebrutality 
#FreeHongKong 
#realDonaldTrump 
#solomonyue",FALSE,0,NA,2019-09-29 03:21:03,FALSE,NA,"1178147649632927744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dingo_lin",0,FALSE,FALSE,NA,NA
"RT @Hossein92817510: @SpeakerPelosi @evanasmith @HouseDemocrats <U+0647><U+06CC> <U+0646><U+0627><U+0646><U+0633><U+06CC> <U+061B> <U+062E><U+0631><U+062E><U+0648><U+062F><U+0645><U+0648><U+0646><U+06CC><U+0001F601><U+0001F601><U+0001F601><U+0001F601><U+0001F601><U+0001F601><U+0001F337> <U+0001F337>#restartleader
#Miga<U+0001F1EE><U+0001F1F7>
#Maga<U+0001F1FA><U+0001F1F8>
#Q<U+0001F4AA>
#PATRIOT<U+0001F337>
#…",FALSE,0,NA,2019-09-29 03:20:02,FALSE,NA,"1178147395789639680",NA,"<a href=""https://pasto24.com"" rel=""nofollow"">PersiaBot</a>","persia_bot",1,TRUE,FALSE,NA,NA
"@SpeakerPelosi @evanasmith @HouseDemocrats <U+0647><U+06CC> <U+0646><U+0627><U+0646><U+0633><U+06CC> <U+061B> <U+062E><U+0631><U+062E><U+0648><U+062F><U+0645><U+0648><U+0646><U+06CC><U+0001F601><U+0001F601><U+0001F601><U+0001F601><U+0001F601><U+0001F601><U+0001F337> <U+0001F337>#restartleader
#Miga<U+0001F1EE><U+0001F1F7>
#Maga<U+0001F1FA><U+0001F1F8>
#Q<U+0001F4AA>
#PATRIOT… https://t.co/sAHXkVnxLR",FALSE,6,"SpeakerPelosi",2019-09-29 03:15:38,TRUE,"1178055300458389510","1178146289458057218","15764644","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hossein92817510",1,FALSE,FALSE,NA,NA
"RT @Hossein92817510: @SpeakerPelosi @senatemajldr <U+0001F337> <U+0001F337>#restartleader
#Miga<U+0001F1EE><U+0001F1F7>
#Maga<U+0001F1FA><U+0001F1F8>
#Q<U+0001F4AA>
#PATRIOT<U+0001F337>
#Make_Iran_Great_Again<U+0001F91D>
#RestartMiga
#res…",FALSE,0,NA,2019-09-29 03:10:07,FALSE,NA,"1178144899599863808",NA,"<a href=""https://pasto24.com"" rel=""nofollow"">PersiaBot</a>","persia_bot",2,TRUE,FALSE,NA,NA
"@SpeakerPelosi @senatemajldr <U+0001F337> <U+0001F337>#restartleader
#Miga<U+0001F1EE><U+0001F1F7>
#Maga<U+0001F1FA><U+0001F1F8>
#Q<U+0001F4AA>
#PATRIOT<U+0001F337>
#Make_Iran_Great_Again<U+0001F91D>
#RestartMiga… https://t.co/kZ71rCJBZK",FALSE,4,"SpeakerPelosi",2019-09-29 03:09:47,TRUE,"1171143351674048517","1178144816498200576","15764644","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hossein92817510",2,FALSE,FALSE,NA,NA
"@realDonaldTrump Oh #realDonaldTrump you are doing it again! You really should while U still have a millimeter left… https://t.co/jBXKkg02hY",FALSE,0,"realDonaldTrump",2019-09-29 03:04:55,TRUE,"1178074551541997568","1178143590557655044","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Faith_Reaper",0,FALSE,FALSE,NA,NA
"@AOC 
Who ever wins the primary against AOC please contact me, I will contribute to your campaign. 
#BrettKavanaugh 
#realDonaldTrump",FALSE,0,"AOC",2019-09-29 03:04:15,FALSE,NA,"1178143421464109056","138203134","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jewels80819247",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: The Fake News doesn’t dare mention the corrupt Democrats! https://t.co/OAZEl0N27x #cnn",FALSE,0,NA,2019-09-29 03:03:45,FALSE,NA,"1178143297333813253",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: National Border Patrol Council VP: President Trump “cares” about… https://t.co/DV3KJ3Ivq6",FALSE,0,NA,2019-09-29 02:58:14,TRUE,NA,"1178141906745909254",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: Ian Bremmer: “Biden does have a problem,” Hunter Biden was paid… https://t.co/OAQG7Znjrt",FALSE,0,NA,2019-09-29 02:58:13,TRUE,NA,"1178141905076543488",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: Sen. Graham: “to impeach any president over a phone call like th… https://t.co/djQ9SSDOqN",FALSE,0,NA,2019-09-29 02:58:13,TRUE,NA,"1178141902945816577",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: Rep. Matt Gaetz: bottom line is that there is no quid pro quo… https://t.co/441e184dPD",FALSE,0,NA,2019-09-29 02:58:12,TRUE,NA,"1178141901301657600",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: Bret Baier on Democrat speculation over Ukraine call: “none of t… https://t.co/3dCuhQPUKn",FALSE,0,NA,2019-09-29 02:58:12,TRUE,NA,"1178141899716255746",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: Fox correspondent John Roberts: no “quid pro quo” mentioned in U… https://t.co/qSN1pIuNqA",FALSE,0,NA,2019-09-29 02:58:11,TRUE,NA,"1178141897778483200",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: Rep. Ratcliffe: “once again, their impeachment search party came… https://t.co/Cuyk1UT8F5",FALSE,0,NA,2019-09-29 02:58:11,TRUE,NA,"1178141896046084098",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: FLASHBACK: In 1998, Pelosi blasts impeachment for “any and all g… https://t.co/51SBFEaiDG",FALSE,0,NA,2019-09-29 02:58:11,TRUE,NA,"1178141894423044102",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: Ukrainian President Zelensky: “I think you read everything… good… https://t.co/VHQMw0mY5N",FALSE,0,NA,2019-09-29 02:58:10,TRUE,NA,"1178141892720111616",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"RT @nfoulds: @PressSec @FLOTUS How about working non stop to get kids out of cages or #realDonaldTrump from tweeting or @realDonaldTrump fr…",FALSE,0,NA,2019-09-29 02:55:54,FALSE,NA,"1178141320671576065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JesusNarrowWay",2,TRUE,FALSE,NA,NA
"There were secret #realDonaldTrump conversations with foreign leaders that #House investigators will be exploring.… https://t.co/v3xNWOwUxZ",FALSE,0,NA,2019-09-29 02:55:24,TRUE,NA,"1178141194943115264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JoeCantlupe1",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: FNC’s Perino on Ukraine: “nobody was pushed, there was no pressu… https://t.co/IqTgL3z3xq",FALSE,0,NA,2019-09-29 02:53:23,TRUE,NA,"1178140687549816832",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: DNI: Trump’s Ukraine call transparency is “unprecedented”… https://t.co/n7ry8SWTen",FALSE,0,NA,2019-09-29 02:53:22,TRUE,NA,"1178140685674917888",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: Rep. Turner calls out Adam Schiff for just making up “fiction” c… https://t.co/47UqD6qniG",FALSE,0,NA,2019-09-29 02:53:22,TRUE,NA,"1178140683816914944",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: Rep. Turner: Dems’ impeachment push is an “assault on the electo… https://t.co/AobDh8JSuH",FALSE,0,NA,2019-09-29 02:53:22,TRUE,NA,"1178140682428530688",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
"#sad #realDonaldTrump #faketweets: RT RNCResearch: Rep. Wenstrup slams Dems: “Americans have seen this movie too ma… https://t.co/IYVDWBegAW",FALSE,0,NA,2019-09-29 02:53:21,TRUE,NA,"1178140680847286272",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jazer313",0,FALSE,FALSE,NA,NA
